Оюутны_хувийн_дугаар,Санал_1_өгсөн_хөтөлбөрийн_дугаар,Санал_2_өгсөн_хөтөлбөрийн_нэр,Санал_3_өгсөн_хөтөлбөрийн_нэр,Санал_4_өгсөн_хөтөлбөрийн_нэр,Баталгаажуулсан_Хөтөлбөрийн_дугаар,Баталгаажуулсан_Хөтөлбөрийн_нэр
a5e1c4783e1d7462d70516d74ab22455,Мэдээллийн технологи,Програм хангамж,Мэдээллийн систем,Компьютерийн ухаан,6b181d9a62d6fe3ed52f178cb65d1496,Мэдээллийн технологи
259b168a6f347149bed3042c41e4a19e,Мэдээллийн систем,Мэдээллийн технологи,Компьютерийн ухаан,Програм хангамж,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
de62e0d0692909a148670f4e62ff2ad1,Мэдээллийн систем,Мэдээллийн технологи,Статистик,Ус судлал,6b181d9a62d6fe3ed52f178cb65d1496,Мэдээллийн технологи
2b9ff834c2fdf526fe23dbc8c8e3a206,Цөмийн инженерчлэл,Хүрээлэн буй орчны инженер,Сэргээгдэх эрчим хүч,Мэдээллийн технологи,192438b1c9d69a7ebd0274a86595b3f1,Цөмийн инженерчлэл
64566b5db0cfd3ea375fc564fe8b6120,Компьютерийн ухаан,Мэдээллийн систем,Мэдээллийн технологи,Програм хангамж,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
c182cea25b216814cd8fe6e3b91ee927,Програм хангамж,Мэдээллийн технологи,Хэрэглээний математик,Сэргээгдэх эрчим хүч,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
66475da2f03d6ce1a3fbe13da32cabe9,Статистик,Компьютерийн сүлжээ,Хэрэглээний математик,Програм хангамж,3bfb4c2b0e7748290de2428ab1b3b3ee,Статистик
4fb5e51ed262a066356fb9a8e064a702,Химийн инженерчлэл,Цөмийн инженерчлэл,Хэрэглээний хими,"Нано шинжлэх ухаан, инженерчлэл",ca62a2a5ae244bb0a315de15ece17def,Химийн инженерчлэл
a20663b58973aaba0550d4172f8a5ad5,Химийн инженерчлэл,"Нано шинжлэх ухаан, инженерчлэл",Био-инженерчлэл,Хүрээлэн буй орчны инженер,610d7c4f3800e1adcc31626348dbd91b,Био-инженерчлэл
291a02d2109ce2e43defa37111062431,Компьютерийн ухаан,Програм хангамж,Ойн аж ахуй,Био-инженерчлэл,315aba2ef90e7b2b6c899b3f5cf232ef,Компьютерийн ухаан
10b369cc3dba22b486141a1a5e353407,Мэдээллийн систем,Мэдээллийн технологи,Програм хангамж,Компьютерийн ухаан,56f83d1eb1c7a8a9bc9106e3b9cc57f6,Мэдээллийн систем
c480b011ff0fb5235f97ed2880c910d1,Компьютерийн ухаан,Мэдээллийн технологи,Компьютерийн сүлжээ,Сүлжээний технологи,1007bae190bdf47e0a3fa03011dfceac,Компьютерийн сүлжээ
c357e0e3b3343afced98c7f2cc053c56,Сүлжээний технологи,Электроник,Сэргээгдэх эрчим хүч,Статистик,1548aadf576989d8bbda69e24e6de982,Сүлжээний технологи
7b9c31251c680da0f1d6df561d10578d,Компьютерийн сүлжээ,Сүлжээний технологи,Програм хангамж,Мэдээллийн технологи,1007bae190bdf47e0a3fa03011dfceac,Компьютерийн сүлжээ
17d37bb8d888845deec8ff8d1c4921cf,Мэдээллийн технологи,Програм хангамж,Мэдээллийн систем,Компьютерийн сүлжээ,6b181d9a62d6fe3ed52f178cb65d1496,Мэдээллийн технологи
480a36effc2e0e738668ac456c59d192,Статистик,Сүлжээний технологи,Цаг уур,Сэргээгдэх эрчим хүч,3bfb4c2b0e7748290de2428ab1b3b3ee,Статистик
d052c7d394f723010da566bfb467aa75,"Нано шинжлэх ухаан, инженерчлэл",Химийн инженерчлэл,Био-инженерчлэл,Хэрэглээний хими,610d7c4f3800e1adcc31626348dbd91b,Био-инженерчлэл
33fda2ebbf0edacc3c992419c88b0898,Програм хангамж,Компьютерийн сүлжээ,Мэдээллийн технологи,Мэдээллийн систем,1007bae190bdf47e0a3fa03011dfceac,Компьютерийн сүлжээ
afdcf6f3a16c58dce3978f9e4d5c9b6b,Програм хангамж,Мэдээллийн технологи,Компьютерийн ухаан,Мэдээллийн систем,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
16a6762e6aa6c9924aa9703724f700db,Мэдээллийн систем,Цаг уур,Мэдээллийн технологи,Програм хангамж,56f83d1eb1c7a8a9bc9106e3b9cc57f6,Мэдээллийн систем
9e73d1662acf918f5fed1577c1b2aef9,Мэдээллийн технологи,Мэдээллийн систем,Програм хангамж,Компьютерийн сүлжээ,1007bae190bdf47e0a3fa03011dfceac,Компьютерийн сүлжээ
6eba7cff1c8a2e08cd49da7538164825,Био-инженерчлэл,Химийн инженерчлэл,"Нано шинжлэх ухаан, инженерчлэл",Хүрээлэн буй орчны инженер,610d7c4f3800e1adcc31626348dbd91b,Био-инженерчлэл
8973bf2bc48a20bf0a3c9172ecec293d,Мэдээллийн технологи,Компьютерийн ухаан,Програм хангамж,Мэдээллийн систем,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
a1697c8b47f3ecc41e5b61f56d63cf90,Компьютерийн сүлжээ,Сэргээгдэх эрчим хүч,Мэдээллийн систем,Мэдээллийн технологи,1007bae190bdf47e0a3fa03011dfceac,Компьютерийн сүлжээ
e73145191b425339e21e458cbaadd2d5,Програм хангамж,Мэдээллийн систем,Мэдээллийн технологи,Компьютерийн ухаан,6b181d9a62d6fe3ed52f178cb65d1496,Мэдээллийн технологи
84d607c5d7ab0909b0d0a2d91e893c50,Сэргээгдэх эрчим хүч,Мэдээллийн систем,Мэдээллийн технологи,Програм хангамж,7e436573141ef17f961377253679621d,Сэргээгдэх эрчим хүч
8608d6008b219daa4972ec640c5df699,Электроник,Статистик,Хэрэглээний математик,Сэргээгдэх эрчим хүч,3bfb4c2b0e7748290de2428ab1b3b3ee,Статистик
a9dafb36c45295c2b8b6a81e6a11afb1,Програм хангамж,Компьютерийн ухаан,Мэдээллийн технологи,Компьютерийн сүлжээ,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
a2967f98be24d48cd548486f96ee1394,Програм хангамж,Мэдээллийн систем,Сэргээгдэх эрчим хүч,Электроник,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
a7d1be222f528586e05a72c3b188e29a,Програм хангамж,Химийн инженерчлэл,Хэрэглээний хими,Хэрэглээний математик,ca62a2a5ae244bb0a315de15ece17def,Химийн инженерчлэл
17219990c72c96704164ab08b2152dac,Сэргээгдэх эрчим хүч,Мэдээллийн технологи,Програм хангамж,Электроник,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
f69ad4cb9e0c4c356179ce3de9e6a78a,Програм хангамж,Мэдээллийн технологи,Хэрэглээний математик,Мэдээллийн систем,56f83d1eb1c7a8a9bc9106e3b9cc57f6,Мэдээллийн систем
685104ed501ae8ad3a187921548a29de,Хэрэглээний математик,Компьютерийн сүлжээ,Програм хангамж,Статистик,c0737c747e76dd3cce75f87832d75c97,Хэрэглээний математик
8588c3d822f91042221635330fcf2de1,Програм хангамж,Статистик,Компьютерийн ухаан,Компьютерийн сүлжээ,3bfb4c2b0e7748290de2428ab1b3b3ee,Статистик
a4a32e1672603f2e43a2c9f21ac41e38,Компьютерийн ухаан,Програм хангамж,Компьютерийн сүлжээ,Мэдээллийн систем,315aba2ef90e7b2b6c899b3f5cf232ef,Компьютерийн ухаан
1bda3f83c71f853f05fe92a71c09a0b6,Мэдээллийн технологи,Програм хангамж,Компьютерийн ухаан,Мэдээллийн систем,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
eb61758c493eebfddee3e055045922d4,Сэргээгдэх эрчим хүч,Програм хангамж,Сүлжээний технологи,Компьютерийн ухаан,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
c96b6559b69b4d45e6d37d66f12084ea,Програм хангамж,Цаг уур,Статистик,Мэдээллийн технологи,3bfb4c2b0e7748290de2428ab1b3b3ee,Статистик
808a2da1e4042febc6d09d51443a68b2,Химийн инженерчлэл,"Нано шинжлэх ухаан, инженерчлэл",Хэрэглээний хими,Програм хангамж,ca62a2a5ae244bb0a315de15ece17def,Химийн инженерчлэл
8e0c15742d7d4bcbbfb0e2c8bb62086a,Програм хангамж,Мэдээллийн технологи,Хэрэглээний математик,Сүлжээний технологи,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
771157c8f562df2357ca10ab671af7cb,Статистик,Хэрэглээний математик,Цаг уур,Хүрээлэн буй орчин судлал,3bfb4c2b0e7748290de2428ab1b3b3ee,Статистик
93151409ccf2e3579c8bb3158603b10f,Програм хангамж,Мэдээллийн технологи,Мэдээллийн систем,Статистик,1aad8af096eb84535da3aadae35dc2ac,Програм хангамж
f19ea24ec6c473d7d816735d14817c92,Мэдээллийн систем,Мэдээллийн технологи,Програм хангамж,Компьютерийн ухаан,56f83d1eb1c7a8a9bc9106e3b9cc57f6,Мэдээллийн систем
72cd48d3a2b5143ebe36bc00c423fb98,Сэргээгдэх эрчим хүч,Хүрээлэн буй орчны инженер,Програм хангамж,Компьютерийн сүлжээ,1007bae190bdf47e0a3fa03011dfceac,Компьютерийн сүлжээ
083cb1e7f3976b9b06e7819a54773a48,Статистик,Компьютерийн ухаан,Хэрэглээний математик,Програм хангамж,3bfb4c2b0e7748290de2428ab1b3b3ee,Статистик
a06b7fafdfbd81e222bf86ba82006fe8,Мэдээллийн систем,Програм хангамж,Компьютерийн ухаан,Мэдээллийн технологи,56f83d1eb1c7a8a9bc9106e3b9cc57f6,Мэдээллийн систем
53cde2ae95428996ca8801d1de8824c5,Мэдээллийн технологи,Програм хангамж,Компьютерийн ухаан,Мэдээллийн систем,6b181d9a62d6fe3ed52f178cb65d1496,Мэдээллийн технологи
16a33968bd7a1f7609ecc3cbb49faeb7,Химийн инженерчлэл,"Нано шинжлэх ухаан, инженерчлэл",Материал судлал,Хэрэглээний хими,af9658f3d4c2b967d82dd0f579c7dccc,"Нано шинжлэх ухаан, инженерчлэл"
493ae77e6aaf44e06f9c314a92f0507b,Компьютерийн ухаан,Мэдээллийн технологи,Сүлжээний технологи,Програм хангамж,315aba2ef90e7b2b6c899b3f5cf232ef,Компьютерийн ухаан
f0baef1c7e550bff97d92ecad8871300,Химийн инженерчлэл,Хэрэглээний хими,"Нано шинжлэх ухаан, инженерчлэл",Сэргээгдэх эрчим хүч,ca62a2a5ae244bb0a315de15ece17def,Химийн инженерчлэл
8500e620163530e38f3d0c659dc42def,Мэдээллийн технологи,Програм хангамж,Компьютерийн ухаан,Мэдээллийн систем,6b181d9a62d6fe3ed52f178cb65d1496,Мэдээллийн технологи
